key,time,commitTime,PythonfileNum,pythonFile
#1344,2019-03-08 13:00:26,2019-03-08 14:00:25,4,"['onmt/opts.py', 'onmt/tests/test_beam_search.py', 'onmt/translate/beam_search.py', 'onmt/translate/translator.py']"
#1314,2019-02-19 08:59:16,2019-02-19 03:59:15,8,"['onmt/decoders/cnn_decoder.py', 'onmt/decoders/decoder.py', 'onmt/modules/global_attention.py', 'onmt/opts.py', 'onmt/tests/test_models.py', 'onmt/translate/decode_strategy.py', 'onmt/translate/translator.py', 'onmt/utils/parse.py']"
#1310,2019-02-17 16:02:34,2019-02-17 17:02:33,2,"['onmt/__init__.py', 'setup.py']"
#1303,2019-02-15 15:05:17,2019-02-15 16:05:17,2,"['onmt/model_builder.py', 'onmt/opts.py']"
#1299,2019-02-15 14:13:34,2019-02-15 09:13:33,13,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/model_builder.py', 'onmt/tests/test_models.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py', 'tools/embeddings_to_torch.py', 'tools/extract_embeddings.py']"
#1287,2019-02-15 07:56:35,2019-02-15 02:56:35,12,"['onmt/decoders/ensemble.py', 'onmt/encoders/audio_encoder.py', 'onmt/model_builder.py', 'onmt/tests/test_models.py', 'onmt/tests/test_translation_server.py', 'onmt/train_single.py', 'onmt/translate/translation_server.py', 'onmt/translate/translator.py', 'onmt/utils/parse.py', 'preprocess.py', 'train.py', 'translate.py']"
#1286,2019-02-12 08:36:53,2019-02-12 09:36:52,2,"['onmt/__init__.py', 'setup.py']"
#1285,2019-02-12 07:53:28,2019-02-12 02:53:27,4,"['onmt/tests/test_random_sampling.py', 'onmt/translate/decode_strategy.py', 'onmt/translate/random_sampling.py', 'onmt/translate/translator.py']"
#1281,2019-02-11 14:03:45,2019-02-11 09:03:45,7,"['onmt/model_builder.py', 'onmt/tests/test_beam.py', 'onmt/tests/test_beam_search.py', 'onmt/translate/beam_search.py', 'onmt/translate/decode_strategy.py', 'onmt/translate/random_sampling.py', 'onmt/translate/translator.py']"
#1280,2019-02-09 17:47:56,2019-02-09 18:47:55,3,"['onmt/__init__.py', 'onmt/translate/translator.py', 'setup.py']"
#1277,2019-02-09 16:17:23,2019-02-09 11:17:22,6,"['onmt/tests/test_beam.py', 'onmt/tests/test_beam_search.py', 'onmt/translate/beam.py', 'onmt/translate/beam_search.py', 'onmt/translate/penalties.py', 'onmt/translate/translator.py']"
#1275,2019-02-09 15:23:40,2019-02-09 10:23:39,9,"['onmt/inputters/__init__.py', 'onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py', 'preprocess.py']"
#1274,2019-02-08 08:59:34,2019-02-08 09:59:33,6,"['onmt/inputters/inputter.py', 'onmt/models/model_saver.py', 'onmt/opts.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/utils/statistics.py']"
#1273,2019-02-08 11:08:19,2019-02-08 12:08:18,3,"['onmt/models/model_saver.py', 'onmt/opts.py', 'onmt/trainer.py']"
#1272,2019-02-07 16:04:28,2019-02-07 17:04:28,3,"['onmt/models/model_saver.py', 'onmt/train_single.py', 'onmt/trainer.py']"
#1270,2019-02-07 14:57:48,2019-02-07 09:57:47,6,"['onmt/tests/test_beam.py', 'onmt/tests/test_beam_search.py', 'onmt/translate/beam.py', 'onmt/translate/beam_search.py', 'onmt/translate/penalties.py', 'onmt/translate/translator.py']"
#1269,2019-02-07 07:25:43,2019-02-07 02:25:42,6,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/datareader_base.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py']"
#1268,2019-02-09 09:35:43,2019-02-09 10:35:43,6,"['onmt/decoders/decoder.py', 'onmt/decoders/transformer.py', 'onmt/models/model.py', 'onmt/modules/global_attention.py', 'onmt/opts.py', 'onmt/translate/translator.py']"
#1264,2019-02-05 14:44:53,2019-02-05 15:44:52,5,"['onmt/inputters/inputter.py', 'onmt/opts.py', 'onmt/train_single.py', 'onmt/trainer.py', 'preprocess.py']"
#1258,2019-02-05 09:22:41,2019-02-05 04:22:41,6,"['onmt/tests/test_beam.py', 'onmt/tests/test_beam_search.py', 'onmt/translate/beam.py', 'onmt/translate/beam_search.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py']"
#1254,2019-02-01 17:01:25,2019-02-01 18:01:24,2,"['onmt/trainer.py', 'onmt/utils/loss.py']"
#1253,2019-02-01 15:01:03,2019-02-01 10:01:02,3,"['tools/create_vocabulary.py', 'tools/embeddings_to_torch.py', 'tools/extract_embeddings.py']"
#1251,2019-02-01 14:41:02,2019-02-01 09:41:01,2,"['onmt/inputters/audio_dataset.py', 'onmt/tests/test_audio_dataset.py']"
#1249,2019-02-01 15:01:03,2019-02-01 10:01:02,3,"['tools/create_vocabulary.py', 'tools/embeddings_to_torch.py', 'tools/extract_embeddings.py']"
