key,time,commitTime,PythonfileNum,pythonFile
#916,2019-09-06 07:46:41,2019-09-06 10:46:40,6,"['deeppavlov/__init__.py', 'deeppavlov/skills/rasa_skill/__init__.py', 'deeppavlov/skills/rasa_skill/rasa_skill.py', 'docs/conf.py', 'tests/test_aiml_skill.py', 'tests/test_rasa_skill.py']"
#901,2019-06-27 09:08:57,2019-06-27 12:08:57,3,"['deeppavlov/dataset_readers/morphotagging_dataset_reader.py', 'deeppavlov/models/morpho_tagger/__main__.py', 'deeppavlov/models/morpho_tagger/common.py']"
#886,2019-06-25 08:41:08,2019-06-25 11:41:07,2,"['deeppavlov/dataset_readers/kbqa_reader.py', 'deeppavlov/dataset_readers/sq_reader.py']"
#879,2019-06-27 09:06:04,2019-06-27 12:06:03,2,"['deeppavlov/models/classifiers/ru_obscenity_classifier.py', 'tests/test_quick_start.py']"
#874,2019-06-25 08:38:03,2019-06-25 11:38:03,7,"['deeppavlov/core/common/chainer.py', 'deeppavlov/dataset_iterators/morphotagger_iterator.py', 'deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/models/morpho_tagger/common_tagger.py', 'deeppavlov/models/morpho_tagger/lemmatizer.py', 'deeppavlov/models/vectorizers/word_vectorizer.py', 'tests/test_quick_start.py']"
#849,2019-05-31 15:33:41,2019-05-31 18:33:41,7,"['deeppavlov/dataset_iterators/document_bert_ner_iterator.py', 'deeppavlov/dataset_readers/conll2003_reader.py', 'deeppavlov/models/bert/bert_classifier.py', 'deeppavlov/models/bert/bert_ner.py', 'deeppavlov/models/bert/bert_ranker.py', 'deeppavlov/models/bert/bert_squad.py', 'deeppavlov/models/preprocessors/bert_preprocessor.py']"
#819,2019-05-02 19:03:38,2019-05-02 22:03:37,2,"['deeppavlov/core/commands/infer.py', 'deeppavlov/core/common/chainer.py']"
#817,2019-04-30 13:35:28,2019-04-30 16:35:28,14,"['deeppavlov/dataset_readers/ubuntu_dstc7_mt_reader.py', 'deeppavlov/dataset_readers/ubuntu_v1_mt_reader.py', 'deeppavlov/dataset_readers/ubuntu_v2_mt_reader.py', 'deeppavlov/models/preprocessors/siamese_preprocessor.py', 'deeppavlov/models/ranking/deep_attention_matching_network.py', 'deeppavlov/models/ranking/deep_attention_matching_network_use_transformer.py', 'deeppavlov/models/ranking/matching_models/__init__.py', 'deeppavlov/models/ranking/matching_models/dam_utils/__init__.py', 'deeppavlov/models/ranking/matching_models/dam_utils/layers.py', 'deeppavlov/models/ranking/matching_models/dam_utils/operations.py', 'deeppavlov/models/ranking/sequential_matching_network.py', 'deeppavlov/models/ranking/siamese_model.py', 'deeppavlov/models/ranking/tf_base_matching_model.py', 'tests/test_quick_start.py']"
#806,2019-05-03 13:13:05,2019-05-03 16:13:04,15,"['deeppavlov/__init__.py', 'deeppavlov/core/commands/utils.py', 'deeppavlov/core/models/lr_scheduled_model.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/dataset_iterators/document_bert_ner_iterator.py', 'deeppavlov/dataset_readers/conll2003_reader.py', 'deeppavlov/dataset_readers/ubuntu_v2_reader.py', 'deeppavlov/metrics/fmeasure.py', 'deeppavlov/models/bert/bert_ner.py', 'deeppavlov/models/bert/bert_ranker.py', 'deeppavlov/models/go_bot/network.py', 'deeppavlov/models/preprocessors/bert_preprocessor.py', 'deeppavlov/models/preprocessors/response_base_loader.py', 'deeppavlov/models/preprocessors/squad_preprocessor.py', 'tests/test_quick_start.py']"
#802,2019-04-30 08:30:18,2019-04-30 11:30:17,3,"['deeppavlov/skills/aiml_skill/__init__.py', 'deeppavlov/skills/aiml_skill/aiml_skill.py', 'tests/test_aiml_skill.py']"
#785,2019-05-02 19:04:06,2019-05-02 22:03:37,2,"['deeppavlov/core/commands/infer.py', 'deeppavlov/core/common/chainer.py']"
#781,2019-03-27 19:04:52,2019-03-27 22:04:51,2,"['deeppavlov/core/models/lr_scheduled_model.py', 'deeppavlov/models/tokenizers/spacy_tokenizer.py']"
#768,2019-03-20 18:46:21,2019-03-20 21:46:20,2,"['deeppavlov/core/data/utils.py', 'deeppavlov/download.py']"
#765,2019-03-18 20:07:49,2019-03-18 23:07:49,2,"['deeppavlov/models/elmo/elmo.py', 'tests/test_quick_start.py']"
#750,2019-03-18 20:07:13,2019-03-18 23:07:12,3,"['deeppavlov/agents/rich_content/default_rich_content.py', 'deeppavlov/core/agent/agent.py', 'deeppavlov/core/agent/rich_content.py']"
#745,2019-03-19 09:05:36,2019-03-19 12:05:35,11,"['deeppavlov/core/common/chainer.py', 'deeppavlov/core/models/component.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/embedders/abstract_embedder.py', 'deeppavlov/models/embedders/elmo_embedder.py', 'deeppavlov/models/embedders/tfidf_weighted_embedder.py', 'deeppavlov/models/go_bot/network.py', 'deeppavlov/models/preprocessors/siamese_preprocessor.py', 'deeppavlov/models/seq2seq_go_bot/bot.py', 'deeppavlov/models/sklearn/sklearn_component.py']"
#744,2019-03-20 18:43:53,2019-03-20 21:43:52,24,"['deeppavlov/agents/ecommerce_agent/ecommerce_agent.py', 'deeppavlov/core/common/paths.py', 'deeppavlov/deep.py', 'deeppavlov/utils/__init__.py', 'deeppavlov/utils/alexa/__init__.py', 'deeppavlov/utils/alexa/bot.py', 'deeppavlov/utils/alexa/conversation.py', 'deeppavlov/utils/alexa/server.py', 'deeppavlov/utils/alexa/ssl_tools.py', 'deeppavlov/utils/alice/__init__.py', 'deeppavlov/utils/alice/alice.py', 'deeppavlov/utils/ms_bot_framework/__init__.py', 'deeppavlov/utils/ms_bot_framework/bot.py', 'deeppavlov/utils/ms_bot_framework/conversation.py', 'deeppavlov/utils/ms_bot_framework/server.py', 'deeppavlov/utils/pip_wrapper/__init__.py', 'deeppavlov/utils/pip_wrapper/pip_wrapper.py', 'deeppavlov/utils/server/__init__.py', 'deeppavlov/utils/server/server.py', 'deeppavlov/utils/settings/__init__.py', 'deeppavlov/utils/telegram/__init__.py', 'deeppavlov/utils/telegram/telegram_ui.py', 'setup.py', 'tests/test_quick_start.py']"
#742,2019-03-20 18:43:27,2019-03-20 21:43:26,14,"['deeppavlov/core/models/lr_scheduled_tf_model.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/dataset_iterators/siamese_iterator.py', 'deeppavlov/dataset_iterators/squad_iterator.py', 'deeppavlov/dataset_readers/paraphraser_reader.py', 'deeppavlov/dataset_readers/squad_dataset_reader.py', 'deeppavlov/metrics/squad_metrics.py', 'deeppavlov/models/bert/__init__.py', 'deeppavlov/models/bert/bert_classifier.py', 'deeppavlov/models/bert/bert_ner.py', 'deeppavlov/models/bert/bert_squad.py', 'deeppavlov/models/preprocessors/bert_preprocessor.py', 'deeppavlov/models/preprocessors/squad_preprocessor.py', 'tests/test_quick_start.py']"
#734,2019-03-21 05:44:40,2019-03-21 08:44:39,6,"['deeppavlov/dataset_readers/kbqa_reader.py', 'deeppavlov/metrics/accuracy.py', 'deeppavlov/models/kbqa/__init__.py', 'deeppavlov/models/kbqa/entity_linking.py', 'deeppavlov/models/kbqa/kb_answer_parser_wikidata.py', 'tests/test_quick_start.py']"
#731,2019-03-22 07:00:08,2019-03-22 10:00:07,11,"['deeppavlov/core/models/keras_model.py', 'deeppavlov/core/models/lr_scheduled_model.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/models/bert/bert_classifier.py', 'deeppavlov/models/bert/bert_ner.py', 'deeppavlov/models/bert/bert_squad.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/go_bot/network.py', 'deeppavlov/models/ner/network.py', 'deeppavlov/models/squad/squad.py', 'tests/test_quick_start.py']"
#726,2019-02-27 07:38:18,2019-02-27 10:38:17,4,"['deeppavlov/core/trainers/nn_trainer.py', 'deeppavlov/dataset_iterators/elmo_file_paths_iterator.py', 'deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/elmo/elmo2tfhub.py']"
#725,2019-02-26 12:36:13,2019-02-26 15:36:12,6,"['deeppavlov/core/common/chainer.py', 'deeppavlov/core/common/file.py', 'deeppavlov/models/embedders/glove_embedder.py', 'deeppavlov/models/ner/svm.py', 'deeppavlov/models/preprocessors/squad_preprocessor.py', 'deeppavlov/models/sklearn/sklearn_component.py']"
#714,2019-03-20 18:44:34,2019-03-20 21:44:33,3,"['deeppavlov/contrib/skills/similarity_matching_skill/similarity_matching_skill.py', 'deeppavlov/models/classifiers/cos_sim_classifier.py', 'deeppavlov/skills/pattern_matching_skill/pattern_matching_skill.py']"
#712,2019-02-18 11:32:50,2019-02-18 14:32:49,6,"['deeppavlov/agents/default_agent/default_agent.py', 'deeppavlov/core/agent/agent.py', 'deeppavlov/deep.py', 'utils/alexa/server.py', 'utils/ms_bot_framework_utils/server.py', 'utils/telegram_utils/telegram_ui.py']"
#710,2019-03-01 12:01:54,2019-02-27 10:38:17,4,"['deeppavlov/core/trainers/nn_trainer.py', 'deeppavlov/dataset_iterators/elmo_file_paths_iterator.py', 'deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/elmo/elmo2tfhub.py']"
#697,2019-02-18 11:33:55,2019-02-18 14:33:54,13,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/common/chainer.py', 'deeppavlov/core/data/data_fitting_iterator.py', 'deeppavlov/core/trainers/__init__.py', 'deeppavlov/core/trainers/fit_trainer.py', 'deeppavlov/core/trainers/nn_trainer.py', 'deeppavlov/core/trainers/utils.py', 'deeppavlov/dataset_iterators/sqlite_iterator.py', 'deeppavlov/deep.py', 'deeppavlov/evolve.py', 'deeppavlov/models/seq2seq_go_bot/bot.py', 'deeppavlov/models/seq2seq_go_bot/network.py', 'tests/test_quick_start.py']"
#681,2019-01-22 21:07:45,2019-01-23 00:07:44,5,"['deeppavlov/contrib/__init__.py', 'deeppavlov/contrib/skills/__init__.py', 'deeppavlov/contrib/skills/similarity_matching_skill/__init__.py', 'deeppavlov/contrib/skills/similarity_matching_skill/similarity_matching_skill.py', 'deeppavlov/core/data/utils.py']"
#677,2018-12-30 07:34:24,2018-12-30 10:34:23,5,"['deeppavlov/core/common/check_gpu.py', 'deeppavlov/core/layers/tf_layers.py', 'deeppavlov/models/squad/squad.py', 'tests/test_quick_start.py', 'tests/test_tf_layers.py']"
#676,2018-12-29 17:53:34,2018-12-29 20:53:33,2,"['deeppavlov/core/commands/utils.py', 'tests/test_quick_start.py']"
#667,2018-12-27 13:36:44,2018-12-27 16:36:43,7,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/common/chainer.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/embedders/elmo_embedder.py', 'deeppavlov/models/go_bot/network.py', 'tests/test_quick_start.py']"
#661,2018-12-26 20:53:59,2018-12-26 23:53:58,3,"['deeppavlov/models/doc_retrieval/pop_ranker.py', 'deeppavlov/models/preprocessors/odqa_preprocessors.py', 'tests/test_quick_start.py']"
#657,2018-12-24 17:40:17,2018-12-24 20:40:17,4,"['deeppavlov/dataset_readers/conll2003_reader.py', 'deeppavlov/dataset_readers/ontonotes_reader.py', 'deeppavlov/metrics/fmeasure.py', 'deeppavlov/models/ner/network.py']"
#655,2018-12-25 18:57:17,2018-12-25 21:57:16,16,"['deeppavlov/core/commands/infer.py', 'deeppavlov/core/common/chainer.py', 'deeppavlov/core/common/params.py', 'deeppavlov/core/data/simple_vocab.py', 'deeppavlov/core/models/component.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/models/embedders/glove_embedder.py', 'deeppavlov/models/ner/svm.py', 'deeppavlov/models/preprocessors/ecommerce_preprocess.py', 'deeppavlov/models/preprocessors/squad_preprocessor.py', 'deeppavlov/models/slotfill/slotfill.py', 'deeppavlov/models/slotfill/slotfill_raw.py', 'deeppavlov/models/tokenizers/spacy_tokenizer.py', 'deeppavlov/models/vectorizers/word_vectorizer.py', 'deeppavlov/vocabs/wiki_sqlite.py', 'tests/test_quick_start.py']"
#649,2018-12-20 21:15:24,2018-12-21 00:15:24,2,"['deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/preprocessors/one_hotter.py']"
#648,2018-12-20 11:26:17,2018-12-20 14:26:16,8,"['deeppavlov/agents/rich_content/default_rich_content.py', 'deeppavlov/core/agent/rich_content.py', 'deeppavlov/deep.py', 'utils/alexa/__init__.py', 'utils/alexa/bot.py', 'utils/alexa/conversation.py', 'utils/alexa/server.py', 'utils/alexa/ssl_tools.py']"
#639,2018-12-11 08:42:28,2018-12-11 11:42:27,7,"['deeppavlov/core/common/log.py', 'deeppavlov/core/common/paths.py', 'deeppavlov/deep.py', 'deeppavlov/settings.py', 'utils/alice/alice.py', 'utils/ms_bot_framework_utils/server.py', 'utils/server_utils/server.py']"
#630,2018-12-06 17:06:48,2018-12-06 20:06:47,3,"['deeppavlov/core/commands/train.py', 'deeppavlov/dataset_iterators/sqlite_iterator.py', 'deeppavlov/models/vectorizers/hashing_tfidf_vectorizer.py']"
#628,2018-12-08 08:33:00,2018-12-08 11:32:59,2,"['deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/preprocessors/str_utf8_encoder.py']"
#622,2018-12-26 14:42:19,2018-12-26 17:42:18,7,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/common/chainer.py', 'deeppavlov/core/models/lr_scheduled_tf_model.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/models/go_bot/network.py', 'deeppavlov/models/ner/network.py', 'deeppavlov/models/squad/squad.py']"
#616,2018-12-13 08:34:10,2018-12-13 11:34:09,2,"['deeppavlov/dataset_readers/siamese_reader.py', 'deeppavlov/models/ranking/siamese_predictor.py']"
#615,2018-11-29 15:23:45,2018-11-29 18:23:45,2,"['deeppavlov/__init__.py', 'deeppavlov/core/commands/train.py']"
#607,2018-11-26 11:49:44,2018-11-26 14:49:43,2,"['deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/embedders/elmo_embedder.py']"
#593,2018-11-21 11:16:55,2018-11-21 14:16:54,2,"['deeppavlov/models/classifiers/keras_classification_model.py', 'tests/test_quick_start.py']"
#592,2018-11-21 17:08:35,2018-11-21 20:08:35,2,"['deeppavlov/core/commands/train.py', 'deeppavlov/models/go_bot/network.py']"
#590,2018-11-20 10:06:43,2018-11-20 13:06:42,2,"['deeppavlov/core/commands/train.py', 'deeppavlov/deep.py']"
#586,2018-11-24 09:03:11,2018-11-24 12:03:10,5,"['deeppavlov/__init__.py', 'deeppavlov/dataset_readers/morphotagging_dataset_reader.py', 'deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/morpho_tagger/common.py', 'docs/conf.py']"
#582,2018-11-15 11:41:57,2018-11-15 14:41:56,5,"['deeppavlov/core/data/utils.py', 'deeppavlov/download.py', 'tests/test_quick_start.py', 'utils/prepare/hashes.py', 'utils/prepare/registry.py']"
#580,2018-11-14 11:58:32,2018-11-17 14:23:10,22,"['deeppavlov/core/commands/infer.py', 'deeppavlov/core/commands/train.py', 'deeppavlov/core/commands/utils.py', 'deeppavlov/core/common/cross_validation.py', 'deeppavlov/core/common/file.py', 'deeppavlov/core/common/params.py', 'deeppavlov/core/common/params_search.py', 'deeppavlov/core/common/registry.py', 'deeppavlov/deep.py', 'deeppavlov/download.py', 'deeppavlov/evolve.py', 'deeppavlov/models/evolution/evolution_param_generator.py', 'deeppavlov/models/go_bot/tracker.py', 'deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/paramsearch.py', 'setup.py', 'tests/test_quick_start.py', 'utils/alice/alice.py', 'utils/ms_bot_framework_utils/server.py', 'utils/pip_wrapper/pip_wrapper.py', 'utils/server_utils/server.py', 'utils/telegram_utils/telegram_ui.py']"
#574,2018-11-17 11:23:11,2018-11-17 14:23:10,22,"['deeppavlov/core/commands/infer.py', 'deeppavlov/core/commands/train.py', 'deeppavlov/core/commands/utils.py', 'deeppavlov/core/common/cross_validation.py', 'deeppavlov/core/common/file.py', 'deeppavlov/core/common/params.py', 'deeppavlov/core/common/params_search.py', 'deeppavlov/core/common/registry.py', 'deeppavlov/deep.py', 'deeppavlov/download.py', 'deeppavlov/evolve.py', 'deeppavlov/models/evolution/evolution_param_generator.py', 'deeppavlov/models/go_bot/tracker.py', 'deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/paramsearch.py', 'setup.py', 'tests/test_quick_start.py', 'utils/alice/alice.py', 'utils/ms_bot_framework_utils/server.py', 'utils/pip_wrapper/pip_wrapper.py', 'utils/server_utils/server.py', 'utils/telegram_utils/telegram_ui.py']"
#569,2018-11-23 08:26:11,2018-11-23 11:26:10,20,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/data/simple_vocab.py', 'deeppavlov/core/data/utils.py', 'deeppavlov/dataset_iterators/elmo_file_paths_iterator.py', 'deeppavlov/dataset_iterators/file_paths_iterator.py', 'deeppavlov/dataset_readers/file_paths_reader.py', 'deeppavlov/deep.py', 'deeppavlov/metrics/elmo_metrics.py', 'deeppavlov/models/elmo/__init__.py', 'deeppavlov/models/elmo/bilm_model.py', 'deeppavlov/models/elmo/elmo.py', 'deeppavlov/models/elmo/elmo2tfhub.py', 'deeppavlov/models/elmo/elmo_model.py', 'deeppavlov/models/elmo/train_utils.py', 'deeppavlov/models/embedders/elmo_embedder.py', 'deeppavlov/models/preprocessors/str_lower.py', 'deeppavlov/models/preprocessors/str_token_reverser.py', 'deeppavlov/models/preprocessors/str_utf8_encoder.py', 'deeppavlov/models/spelling_correction/levenshtein/tabled_trie.py', 'tests/test_quick_start.py']"
#567,2018-11-18 20:18:15,2018-11-18 23:18:14,6,"['deeppavlov/agents/ecommerce_agent/ecommerce_agent.py', 'deeppavlov/dataset_readers/amazon_ecommerce_reader.py', 'deeppavlov/skills/ecommerce_skill/__init__.py', 'deeppavlov/skills/ecommerce_skill/bleu_retrieve.py', 'deeppavlov/skills/ecommerce_skill/tfidf_retrieve.py', 'tests/test_quick_start.py']"
#565,2018-11-13 17:33:46,2018-11-13 20:33:45,4,"['deeppavlov/dataset_iterators/ner_few_shot_iterator.py', 'deeppavlov/models/ner/bio.py', 'deeppavlov/models/ner/svm.py', 'tests/test_quick_start.py']"
#561,2018-11-01 11:12:00,2018-11-01 14:11:59,2,"['deeppavlov/skills/default_skill/default_skill.py', 'utils/telegram_utils/telegram_ui.py']"
#560,2018-11-07 14:52:20,2018-11-07 17:52:19,11,"['deeppavlov/__init__.py', 'deeppavlov/core/agent/agent.py', 'deeppavlov/core/agent/dialog_logger.py', 'deeppavlov/core/common/log.py', 'deeppavlov/core/common/paths.py', 'deeppavlov/settings.py', 'tests/test_quick_start.py', 'utils/alice/alice.py', 'utils/ms_bot_framework_utils/server.py', 'utils/server_utils/server.py', 'utils/telegram_utils/telegram_ui.py']"
#553,2018-10-29 13:44:27,2018-10-29 16:44:26,3,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/common/cross_validation.py', 'deeppavlov/paramsearch.py']"
#551,2018-11-01 18:34:07,2018-11-01 21:34:06,25,"['deeppavlov/__init__.py', 'deeppavlov/agents/ecommerce_agent/ecommerce_agent.py', 'deeppavlov/configs/__init__.py', 'deeppavlov/core/commands/infer.py', 'deeppavlov/core/commands/train.py', 'deeppavlov/core/commands/utils.py', 'deeppavlov/core/common/file.py', 'deeppavlov/core/common/params.py', 'deeppavlov/core/common/paths.py', 'deeppavlov/core/common/prints.py', 'deeppavlov/deep.py', 'deeppavlov/download.py', 'deeppavlov/evolve.py', 'deeppavlov/models/classifiers/cos_sim_classifier.py', 'deeppavlov/models/morpho_tagger/__main__.py', 'deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/models/preprocessors/ecommerce_preprocess.py', 'deeppavlov/models/seq2seq_go_bot/kb.py', 'deeppavlov/paramsearch.py', 'deeppavlov/run_model.py', 'deeppavlov/skills/ecommerce_bot/bot.py', 'tests/test_quick_start.py', 'utils/ms_bot_framework_utils/server.py', 'utils/server_utils/server.py', 'utils/telegram_utils/telegram_ui.py']"
#546,2018-10-31 09:07:41,2018-10-31 12:07:41,11,"['deeppavlov/core/common/log.py', 'deeppavlov/core/common/paths.py', 'deeppavlov/deep.py', 'deeppavlov/settings.py', 'tests/test_quick_start.py', 'utils/alice/alice.py', 'utils/ms_bot_framework_utils/server.py', 'utils/server_utils/server.py', 'utils/settings/.default/__init__.py', 'utils/settings/__init__.py', 'utils/telegram_utils/telegram_ui.py']"
#539,2018-10-19 18:47:30,2018-10-19 21:47:29,5,"['deeppavlov/core/layers/tf_layers.py', 'deeppavlov/core/models/tf_model.py', 'deeppavlov/dataset_readers/conll2003_reader.py', 'deeppavlov/metrics/fmeasure.py', 'deeppavlov/models/ner/network.py']"
#537,2018-10-19 15:35:14,2018-10-19 18:35:13,5,"['deeppavlov/deep.py', 'deeppavlov/skills/default_skill/default_skill.py', 'utils/alice/__init__.py', 'utils/alice/alice.py', 'utils/server_utils/server.py']"
#534,2018-10-29 13:47:28,2018-10-29 16:47:27,3,"['deeppavlov/core/data/simple_vocab.py', 'deeppavlov/core/data/utils.py', 'deeppavlov/models/go_bot/wrapper.py']"
#531,2018-10-23 18:09:55,2018-10-23 21:09:54,10,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/models/keras_model.py', 'deeppavlov/metrics/accuracy.py', 'deeppavlov/metrics/fmeasure.py', 'deeppavlov/metrics/log_loss.py', 'deeppavlov/metrics/roc_auc_score.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/classifiers/proba2labels.py', 'deeppavlov/models/classifiers/utils.py', 'deeppavlov/models/go_bot/bot.py']"
#530,2018-10-17 07:57:22,2018-10-17 10:57:21,5,"['deeppavlov/core/models/serializable.py', 'deeppavlov/models/embedders/abstract_embedder.py', 'deeppavlov/models/embedders/fasttext_embedder.py', 'deeppavlov/models/embedders/glove_embedder.py', 'deeppavlov/models/preprocessors/assemble_embeddings_matrix.py']"
#518,2018-10-19 19:10:54,2018-10-19 22:10:53,9,"['deeppavlov/dataset_iterators/basic_classification_iterator.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/classifiers/proba2labels.py', 'deeppavlov/models/embedders/abstract_embedder.py', 'deeppavlov/models/embedders/tfidf_weighted_embedder.py', 'deeppavlov/models/preprocessors/one_hotter.py', 'deeppavlov/models/sklearn/__init__.py', 'deeppavlov/models/sklearn/sklearn_component.py', 'tests/test_quick_start.py']"
#510,2018-10-15 12:38:47,2018-10-15 15:38:46,6,"['deeppavlov/dataset_iterators/squad_iterator.py', 'deeppavlov/dataset_readers/squad_dataset_reader.py', 'deeppavlov/metrics/squad_metrics.py', 'deeppavlov/models/preprocessors/squad_preprocessor.py', 'deeppavlov/models/squad/squad.py', 'tests/test_quick_start.py']"
#507,2018-10-24 15:49:03,2018-10-24 18:49:02,12,"['deeppavlov/core/models/keras_model.py', 'deeppavlov/core/models/tf_backend.py', 'deeppavlov/dataset_iterators/morphotagger_iterator.py', 'deeppavlov/dataset_readers/morphotagging_dataset_reader.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/evolution/evolution_param_generator.py', 'deeppavlov/models/morpho_tagger/__init__.py', 'deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/models/morpho_tagger/network.py', 'deeppavlov/models/preprocessors/capitalization.py', 'deeppavlov/models/vectorizers/word_vectorizer.py', 'tests/test_quick_start.py']"
#502,2018-10-16 05:06:23,2018-10-16 08:06:22,2,"['deeppavlov/models/embedders/bow_embedder.py', 'deeppavlov/models/go_bot/bot.py']"
#501,2018-10-08 12:42:08,2018-10-08 15:42:07,19,"['deeppavlov/core/layers/keras_layers.py', 'deeppavlov/dataset_iterators/siamese_iterator.py', 'deeppavlov/dataset_readers/insurance_reader.py', 'deeppavlov/dataset_readers/paraphraser_reader.py', 'deeppavlov/dataset_readers/quora_question_pairs_reader.py', 'deeppavlov/dataset_readers/ubuntu_v2_mt_reader.py', 'deeppavlov/dataset_readers/ubuntu_v2_reader.py', 'deeppavlov/metrics/accuracy.py', 'deeppavlov/metrics/fmeasure.py', 'deeppavlov/metrics/log_loss.py', 'deeppavlov/metrics/recall_at_k.py', 'deeppavlov/models/ranking/bilstm_gru_siamese_network.py', 'deeppavlov/models/ranking/bilstm_siamese_network.py', 'deeppavlov/models/ranking/keras_siamese_model.py', 'deeppavlov/models/ranking/metrics.py', 'deeppavlov/models/ranking/mpm_siamese_network.py', 'deeppavlov/models/ranking/siamese_model.py', 'deeppavlov/models/ranking/siamese_predictor.py', 'tests/test_quick_start.py']"
#490,2018-10-17 11:52:15,2018-10-17 14:52:15,4,"['deeppavlov/dataset_iterators/sqlite_iterator.py', 'deeppavlov/dataset_readers/odqa_reader.py', 'deeppavlov/vocabs/wiki_sqlite.py', 'tests/test_quick_start.py']"
#486,2018-09-28 09:47:28,2018-09-28 12:47:27,4,"['deeppavlov/models/doc_retrieval/__init__.py', 'deeppavlov/models/doc_retrieval/logit_ranker.py', 'deeppavlov/models/doc_retrieval/tfidf_ranker.py', 'tests/test_quick_start.py']"
#483,2018-10-04 09:17:04,2018-10-04 12:17:03,15,"['deeppavlov/core/data/simple_vocab.py', 'deeppavlov/core/data/utils.py', 'deeppavlov/dataset_iterators/siamese_iterator.py', 'deeppavlov/dataset_readers/insurance_reader.py', 'deeppavlov/dataset_readers/ubuntu_v2_mt_reader.py', 'deeppavlov/dataset_readers/ubuntu_v2_reader.py', 'deeppavlov/models/embedders/fasttext_embedder.py', 'deeppavlov/models/preprocessors/siamese_preprocessor.py', 'deeppavlov/models/ranking/bilstm_gru_siamese_network.py', 'deeppavlov/models/ranking/bilstm_siamese_network.py', 'deeppavlov/models/ranking/keras_siamese_model.py', 'deeppavlov/models/ranking/metrics.py', 'deeppavlov/models/ranking/siamese_model.py', 'deeppavlov/models/ranking/siamese_predictor.py', 'tests/test_quick_start.py']"
#471,2018-09-25 20:00:30,2018-09-25 23:00:29,2,"['deeppavlov/core/layers/tf_layers.py', 'deeppavlov/models/squad/squad.py']"
#465,2018-10-14 17:12:31,2018-10-24 18:49:02,12,"['deeppavlov/core/models/keras_model.py', 'deeppavlov/core/models/tf_backend.py', 'deeppavlov/dataset_iterators/morphotagger_iterator.py', 'deeppavlov/dataset_readers/morphotagging_dataset_reader.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/evolution/evolution_param_generator.py', 'deeppavlov/models/morpho_tagger/__init__.py', 'deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/models/morpho_tagger/network.py', 'deeppavlov/models/preprocessors/capitalization.py', 'deeppavlov/models/vectorizers/word_vectorizer.py', 'tests/test_quick_start.py']"
#462,2018-09-21 08:13:31,2018-09-21 11:13:31,2,"['deeppavlov/evolve.py', 'tests/test_quick_start.py']"
#461,2018-09-21 08:57:16,2018-09-21 11:57:15,2,"['deeppavlov/core/data/data_fitting_iterator.py', 'deeppavlov/core/data/dataset_reader.py']"
#456,2018-09-19 07:56:14,2018-09-19 10:56:14,2,"['deeppavlov/run_model.py', 'utils/server_utils/server.py']"
#455,2018-09-18 12:56:33,2018-09-18 15:56:32,2,"['deeppavlov/models/seq2seq_go_bot/bot.py', 'tests/test_quick_start.py']"
#452,2018-09-14 20:05:14,2018-09-14 23:05:13,5,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/common/chainer.py', 'deeppavlov/core/models/component.py', 'deeppavlov/models/embedders/fasttext_embedder.py', 'deeppavlov/run_model.py']"
#449,2018-09-14 08:50:55,2018-09-14 11:50:54,2,"['deeppavlov/models/go_bot/bot.py', 'deeppavlov/models/seq2seq_go_bot/bot.py']"
